1,dsk-00071,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00072,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00073,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00074,Ubuntu Desktop,Canonical,21,22.1,OutOfSupport,24,3
1,dsk-00075,Windows,Microsoft,11,11.3,Supported,11,0
1,dsk-00076,Ubuntu Desktop,Canonical,23,24.2,Supported,24,1
1,dsk-00077,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00078,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00079,Windows,Microsoft,9,9.2,Supported,11,2
1,dsk-00080,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00081,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00082,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00083,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00084,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00085,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00086,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00087,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00088,Ubuntu Desktop,Canonical,20,20.0,OutOfSupport,24,4
1,dsk-00089,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00091,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00092,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00093,Windows,Microsoft,8,8.1,OutOfSupport,11,3
1,dsk-00094,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00095,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00096,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00097,Windows,Microsoft,9,9.2,Supported,11,2
1,dsk-00098,Windows,Microsoft,11,11.1,Supported,11,0
1,dsk-00099,Ubuntu Desktop,Canonical,21,21.0,OutOfSupport,24,3
1,dsk-00100,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00101,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00102,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00103,Ubuntu Desktop,Canonical,24,24.1,Supported,24,0
1,dsk-00104,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00105,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00106,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00107,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00108,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00109,Windows,Microsoft,8,8.3,OutOfSupport,11,3
1,dsk-00110,Windows,Microsoft,7,8.3,OutOfSupport,11,4
1,dsk-00111,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00112,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00114,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00115,Ubuntu Desktop,Canonical,24,24.1,Supported,24,0
1,dsk-00116,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00117,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00118,Windows,Microsoft,8,8.1,OutOfSupport,11,3
1,dsk-00119,Ubuntu Desktop,Canonical,24,24.3,Supported,24,0
1,dsk-00121,Windows,Microsoft,11,11.2,Supported,11,0
1,dsk-00122,Ubuntu Desktop,Canonical,24,24.1,Supported,24,0
1,dsk-00123,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00124,Ubuntu Desktop,Canonical,21,22.2,OutOfSupport,24,3
1,dsk-00125,Ubuntu Desktop,Canonical,21,21.0,OutOfSupport,24,3
1,dsk-00126,Windows,Microsoft,9,9.2,Supported,11,2
1,dsk-00127,Ubuntu Desktop,Canonical,20,20.0,OutOfSupport,24,4
1,dsk-00128,Windows,Microsoft,8,9.0,OutOfSupport,11,3
1,dsk-00129,Ubuntu Desktop,Canonical,23,23.0,Supported,24,1
1,dsk-00130,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00131,Windows,Microsoft,8,9.2,OutOfSupport,11,3
1,dsk-00132,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00133,Windows,Microsoft,9,9.1,Supported,11,2
1,dsk-00134,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00136,Ubuntu Desktop,Canonical,23,24.2,Supported,24,1
1,dsk-00137,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00138,Windows,Microsoft,8,8.1,OutOfSupport,11,3
1,dsk-00139,Windows,Microsoft,9,10.1,Supported,11,2
1,dsk-00140,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00141,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00142,Ubuntu Desktop,Canonical,24,24.2,Supported,24,0
1,dsk-00143,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00144,Windows,Microsoft,11,11.3,Supported,11,0
1,dsk-00145,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00146,Windows,Microsoft,11,11.3,Supported,11,0
1,dsk-00147,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00148,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00149,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00150,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00151,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00152,Ubuntu Desktop,Canonical,22,23.1,Supported,24,2
1,dsk-00153,Ubuntu Desktop,Canonical,21,21.2,OutOfSupport,24,3
1,dsk-00154,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00155,Ubuntu Desktop,Canonical,21,22.2,OutOfSupport,24,3
1,dsk-00156,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00157,Windows,Microsoft,8,8.3,OutOfSupport,11,3
1,dsk-00159,Ubuntu Desktop,Canonical,22,22.0,Supported,24,2
1,dsk-00160,Windows,Microsoft,9,10.2,Supported,11,2
1,dsk-00161,Ubuntu Desktop,Canonical,21,21.1,OutOfSupport,24,3
1,dsk-00162,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00163,Ubuntu Desktop,Canonical,20,21.0,OutOfSupport,24,4
1,dsk-00164,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00165,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00166,Ubuntu Desktop,Canonical,24,24.3,Supported,24,0
1,dsk-00167,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00168,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00169,Windows,Microsoft,9,10.0,Supported,11,2
1,dsk-00170,Windows,Microsoft,6,7.2,OutOfSupport,11,5
1,dsk-00171,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00172,Windows,Microsoft,8,8.2,OutOfSupport,11,3
1,dsk-00173,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00174,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00176,Ubuntu Desktop,Canonical,24,24.3,Supported,24,0
1,dsk-00177,Ubuntu Desktop,Canonical,20,20.1,OutOfSupport,24,4
1,dsk-00178,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00179,Windows,Microsoft,9,10.3,Supported,11,2
1,dsk-00180,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00181,Ubuntu Desktop,Canonical,23,24.1,Supported,24,1
1,dsk-00182,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00183,Windows,Microsoft,11,11.2,Supported,11,0
1,dsk-00184,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00185,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00186,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00187,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00189,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00191,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00192,Ubuntu Desktop,Canonical,24,24.2,Supported,24,0
1,dsk-00193,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00194,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00195,Windows,Microsoft,8,8.1,OutOfSupport,11,3
1,dsk-00196,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00197,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00198,Ubuntu Desktop,Canonical,21,21.1,OutOfSupport,24,3
1,dsk-00199,Ubuntu Desktop,Canonical,24,24.2,Supported,24,0
1,dsk-00200,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00201,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00202,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00203,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00204,Ubuntu Desktop,Canonical,23,23.0,Supported,24,1
1,dsk-00205,Windows,Microsoft,7,8.3,OutOfSupport,11,4
1,dsk-00206,Windows,Microsoft,8,8.3,OutOfSupport,11,3
1,dsk-00207,Ubuntu Desktop,Canonical,22,23.2,Supported,24,2
1,dsk-00208,Ubuntu Desktop,Canonical,21,21.1,OutOfSupport,24,3
1,dsk-00209,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00210,Windows,Microsoft,9,9.1,Supported,11,2
1,dsk-00211,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00212,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00213,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00214,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00215,Ubuntu Desktop,Canonical,20,20.3,OutOfSupport,24,4
1,dsk-00216,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00217,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00218,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00219,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00220,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00221,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00222,Windows,Microsoft,8,8.3,OutOfSupport,11,3
1,dsk-00223,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00224,Ubuntu Desktop,Canonical,20,20.0,OutOfSupport,24,4
1,dsk-00225,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00226,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00227,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00228,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00229,Windows,Microsoft,11,11.3,Supported,11,0
1,dsk-00230,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00231,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00233,Windows,Microsoft,11,11.2,Supported,11,0
1,dsk-00234,Ubuntu Desktop,Canonical,21,21.2,OutOfSupport,24,3
1,dsk-00235,Windows,Microsoft,11,11.3,Supported,11,0
1,dsk-00236,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00237,Windows,Microsoft,7,7.2,OutOfSupport,11,4
1,dsk-00238,Ubuntu Desktop,Canonical,21,21.0,OutOfSupport,24,3
1,dsk-00239,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00240,Ubuntu Desktop,Canonical,19,20.3,OutOfSupport,24,5
1,dsk-00241,Ubuntu Desktop,Canonical,20,20.3,OutOfSupport,24,4
1,dsk-00242,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00243,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00244,Windows,Microsoft,9,9.2,Supported,11,2
1,dsk-00245,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00246,Ubuntu Desktop,Canonical,22,23.0,Supported,24,2
1,dsk-00247,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00248,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00249,Windows,Microsoft,9,10.2,Supported,11,2
1,dsk-00250,Windows,Microsoft,11,11.2,Supported,11,0
1,dsk-00251,Ubuntu Desktop,Canonical,21,21.1,OutOfSupport,24,3
1,dsk-00252,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00253,Ubuntu Desktop,Canonical,20,20.0,OutOfSupport,24,4
1,dsk-00254,Windows,Microsoft,11,11.2,Supported,11,0
1,dsk-00255,Ubuntu Desktop,Canonical,21,22.1,OutOfSupport,24,3
1,dsk-00256,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00257,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00258,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00259,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00260,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00261,Windows,Microsoft,7,7.2,OutOfSupport,11,4
1,dsk-00262,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00263,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00264,Windows,Microsoft,7,7.2,OutOfSupport,11,4
1,dsk-00265,Ubuntu Desktop,Canonical,21,22.1,OutOfSupport,24,3
1,dsk-00266,Ubuntu Desktop,Canonical,19,20.1,OutOfSupport,24,5
1,dsk-00267,Ubuntu Desktop,Canonical,20,20.2,OutOfSupport,24,4
1,dsk-00268,Ubuntu Desktop,Canonical,23,24.0,Supported,24,1
1,dsk-00269,Ubuntu Desktop,Canonical,20,20.3,OutOfSupport,24,4
1,dsk-00270,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00271,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00272,Windows,Microsoft,7,7.2,OutOfSupport,11,4
1,dsk-00273,Ubuntu Desktop,Canonical,23,23.0,Supported,24,1
1,dsk-00274,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00275,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00276,Ubuntu Desktop,Canonical,21,22.1,OutOfSupport,24,3
1,dsk-00277,Ubuntu Desktop,Canonical,20,20.0,OutOfSupport,24,4
1,dsk-00278,Windows,Microsoft,6,7.0,OutOfSupport,11,5
1,dsk-00279,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00280,Ubuntu Desktop,Canonical,20,21.3,OutOfSupport,24,4
1,dsk-00281,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00282,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00283,Windows,Microsoft,6,7.2,OutOfSupport,11,5
1,dsk-00284,Windows,Microsoft,8,9.1,OutOfSupport,11,3
1,dsk-00285,Windows,Microsoft,11,11.3,Supported,11,0
1,dsk-00286,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00287,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00288,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00289,Windows,Microsoft,11,11.1,Supported,11,0
1,dsk-00290,Ubuntu Desktop,Canonical,19,20.3,OutOfSupport,24,5
1,dsk-00291,Windows,Microsoft,9,9.2,Supported,11,2
1,dsk-00292,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00293,Windows,Microsoft,9,9.1,Supported,11,2
1,dsk-00294,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00295,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00296,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00297,Ubuntu Desktop,Canonical,20,21.0,OutOfSupport,24,4
1,dsk-00298,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00299,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00302,Ubuntu Desktop,Canonical,19,20.1,OutOfSupport,24,5
1,dsk-00303,Ubuntu Desktop,Canonical,23,23.0,Supported,24,1
1,dsk-00304,Ubuntu Desktop,Canonical,22,22.0,Supported,24,2
1,dsk-00305,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00306,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00308,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00309,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00310,Windows,Microsoft,9,9.0,Supported,11,2
1,dsk-00311,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00312,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00313,Windows,Microsoft,8,8.1,OutOfSupport,11,3
1,dsk-00314,Windows,Microsoft,8,8.1,OutOfSupport,11,3
1,dsk-00315,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00316,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00317,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00318,Ubuntu Desktop,Canonical,24,24.0,Supported,24,0
1,dsk-00319,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00320,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00321,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00322,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00323,Windows,Microsoft,8,8.3,OutOfSupport,11,3
1,dsk-00324,Windows,Microsoft,9,9.2,Supported,11,2
1,dsk-00325,Windows,Microsoft,11,11.1,Supported,11,0
1,dsk-00326,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00327,Windows,Microsoft,8,8.2,OutOfSupport,11,3
1,dsk-00328,Ubuntu Desktop,Canonical,21,22.3,OutOfSupport,24,3
1,dsk-00329,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00330,Windows,Microsoft,11,11.2,Supported,11,0
1,dsk-00331,Ubuntu Desktop,Canonical,21,21.0,OutOfSupport,24,3
1,dsk-00332,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00334,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00335,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00336,Ubuntu Desktop,Canonical,20,21.3,OutOfSupport,24,4
1,dsk-00337,Ubuntu Desktop,Canonical,23,23.0,Supported,24,1
1,dsk-00338,Ubuntu Desktop,Canonical,21,21.0,OutOfSupport,24,3
1,dsk-00339,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00340,Ubuntu Desktop,Canonical,21,21.2,OutOfSupport,24,3
1,dsk-00341,Ubuntu Desktop,Canonical,20,20.3,OutOfSupport,24,4
1,dsk-00342,Ubuntu Desktop,Canonical,20,20.1,OutOfSupport,24,4
1,dsk-00343,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00344,Ubuntu Desktop,Canonical,20,20.0,OutOfSupport,24,4
1,dsk-00345,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00346,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00347,Windows,Microsoft,8,8.2,OutOfSupport,11,3
1,dsk-00348,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00349,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00350,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00351,Ubuntu Desktop,Canonical,22,22.0,Supported,24,2
1,dsk-00352,Ubuntu Desktop,Canonical,22,22.0,Supported,24,2
1,dsk-00353,Ubuntu Desktop,Canonical,22,23.1,Supported,24,2
1,dsk-00354,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00355,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00356,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00357,Windows,Microsoft,7,7.1,OutOfSupport,11,4
1,dsk-00358,Ubuntu Desktop,Canonical,19,20.2,OutOfSupport,24,5
1,dsk-00359,Windows,Microsoft,10,10.0,Supported,11,1
1,dsk-00360,Ubuntu Desktop,Canonical,21,21.1,OutOfSupport,24,3
1,dsk-00361,Windows,Microsoft,10,10.3,Supported,11,1
1,dsk-00362,Windows,Microsoft,11,11.1,Supported,11,0
1,dsk-00363,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00364,Ubuntu Desktop,Canonical,23,23.1,Supported,24,1
1,dsk-00365,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00366,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00367,Windows,Microsoft,8,8.0,OutOfSupport,11,3
1,dsk-00368,Windows,Microsoft,9,10.1,Supported,11,2
1,dsk-00370,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00371,Ubuntu Desktop,Canonical,22,22.3,Supported,24,2
1,dsk-00372,Ubuntu Desktop,Canonical,21,21.3,OutOfSupport,24,3
1,dsk-00373,Ubuntu Desktop,Canonical,22,23.0,Supported,24,2
1,dsk-00374,Windows,Microsoft,7,7.0,OutOfSupport,11,4
1,dsk-00375,Ubuntu Desktop,Canonical,21,21.2,OutOfSupport,24,3
1,dsk-00376,Ubuntu Desktop,Canonical,23,23.2,Supported,24,1
1,dsk-00378,Windows,Microsoft,10,10.2,Supported,11,1
1,dsk-00379,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00380,Ubuntu Desktop,Canonical,22,22.2,Supported,24,2
1,dsk-00381,Ubuntu Desktop,Canonical,22,22.1,Supported,24,2
1,dsk-00382,Windows,Microsoft,11,11.0,Supported,11,0
1,dsk-00383,Windows,Microsoft,8,9.2,OutOfSupport,11,3
1,dsk-00384,Windows,Microsoft,7,7.3,OutOfSupport,11,4
1,dsk-00385,Ubuntu Desktop,Canonical,19,20.0,OutOfSupport,24,5
1,dsk-00386,Windows,Microsoft,9,9.3,Supported,11,2
1,dsk-00387,Ubuntu Desktop,Canonical,23,23.3,Supported,24,1
1,dsk-00388,Ubuntu Desktop,Canonical,24,24.1,Supported,24,0
1,dsk-00389,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00390,Windows,Microsoft,10,10.1,Supported,11,1
1,dsk-00391,Windows,Microsoft,10,10.0,Supported,11,1
