2,sys-7,sys-7-development,Development,Development
2,sys-7,sys-7-prod,Production,Production
2,sys-7,sys-7-test,Test,Test
2,sys-7,sys-7-uat,UAT,UAT
2,sys-8,sys-8-prod,Production,Production
2,sys-8,sys-8-test,Test,Test
2,sys-9,sys-9-development,Development,Development
2,sys-9,sys-9-prod,Production,Production
2,sys-9,sys-9-uat,UAT,UAT
3,sys-1,sys-1-development,Development,Development
3,sys-1,sys-1-prod,Production,Production
3,sys-1,sys-1-test,Test,Test
3,sys-1,sys-1-uat,UAT,UAT
3,sys-10,sys-10-development,Development,Development
3,sys-10,sys-10-prod,Production,Production
3,sys-10,sys-10-test,Test,Test
3,sys-10,sys-10-uat,UAT,UAT
3,sys-11,sys-11-development,Development,Development
3,sys-11,sys-11-prod,Production,Production
3,sys-11,sys-11-uat,UAT,UAT
3,sys-12,sys-12-development,Development,Development
3,sys-12,sys-12-prod,Production,Production
3,sys-13,sys-13-prod,Production,Production
3,sys-13,sys-13-test,Test,Test
3,sys-13,sys-13-uat,UAT,UAT
3,sys-14,sys-14-development,Development,Development
3,sys-14,sys-14-prod,Production,Production
3,sys-14,sys-14-test,Test,Test
3,sys-14,sys-14-uat,UAT,UAT
3,sys-15,sys-15-development,Development,Development
3,sys-15,sys-15-prod,Production,Production
3,sys-15,sys-15-test,Test,Test
3,sys-15,sys-15-uat,UAT,UAT
3,sys-2,sys-2-prod,Production,Production
3,sys-2,sys-2-test,Test,Test
3,sys-2,sys-2-uat,UAT,UAT
3,sys-3,sys-3-development,Development,Development
3,sys-3,sys-3-prod,Production,Production
3,sys-3,sys-3-test,Test,Test
3,sys-4,sys-4-prod,Production,Production
3,sys-4,sys-4-test,Test,Test
3,sys-4,sys-4-uat,UAT,UAT
3,sys-5,sys-5-development,Development,Development
3,sys-5,sys-5-prod,Production,Production
3,sys-5,sys-5-test,Test,Test
3,sys-5,sys-5-uat,UAT,UAT
3,sys-6,sys-6-development,Development,Development
3,sys-6,sys-6-prod,Production,Production
3,sys-6,sys-6-test,Test,Test
3,sys-6,sys-6-uat,UAT,UAT
3,sys-7,sys-7-development,Development,Development
3,sys-7,sys-7-prod,Production,Production
3,sys-7,sys-7-test,Test,Test
3,sys-7,sys-7-uat,UAT,UAT
3,sys-8,sys-8-prod,Production,Production
3,sys-8,sys-8-test,Test,Test
3,sys-9,sys-9-development,Development,Development
3,sys-9,sys-9-prod,Production,Production
3,sys-9,sys-9-uat,UAT,UAT
4,sys-1,sys-1-development,Development,Development
4,sys-1,sys-1-prod,Production,Production
4,sys-1,sys-1-test,Test,Test
4,sys-1,sys-1-uat,UAT,UAT
4,sys-10,sys-10-development,Development,Development
4,sys-10,sys-10-prod,Production,Production
4,sys-10,sys-10-test,Test,Test
4,sys-10,sys-10-uat,UAT,UAT
4,sys-11,sys-11-development,Development,Development
4,sys-11,sys-11-prod,Production,Production
4,sys-11,sys-11-uat,UAT,UAT
4,sys-12,sys-12-development,Development,Development
4,sys-12,sys-12-prod,Production,Production
4,sys-13,sys-13-prod,Production,Production
4,sys-13,sys-13-test,Test,Test
4,sys-13,sys-13-uat,UAT,UAT
4,sys-14,sys-14-development,Development,Development
4,sys-14,sys-14-prod,Production,Production
4,sys-14,sys-14-test,Test,Test
4,sys-14,sys-14-uat,UAT,UAT
4,sys-15,sys-15-development,Development,Development
4,sys-15,sys-15-prod,Production,Production
4,sys-15,sys-15-test,Test,Test
4,sys-15,sys-15-uat,UAT,UAT
4,sys-2,sys-2-prod,Production,Production
4,sys-2,sys-2-test,Test,Test
4,sys-2,sys-2-uat,UAT,UAT
4,sys-3,sys-3-development,Development,Development
4,sys-3,sys-3-prod,Production,Production
4,sys-3,sys-3-test,Test,Test
4,sys-4,sys-4-prod,Production,Production
4,sys-4,sys-4-test,Test,Test
4,sys-4,sys-4-uat,UAT,UAT
4,sys-5,sys-5-development,Development,Development
4,sys-5,sys-5-prod,Production,Production
4,sys-5,sys-5-test,Test,Test
4,sys-5,sys-5-uat,UAT,UAT
4,sys-6,sys-6-development,Development,Development
4,sys-6,sys-6-prod,Production,Production
4,sys-6,sys-6-test,Test,Test
4,sys-6,sys-6-uat,UAT,UAT
4,sys-7,sys-7-development,Development,Development
4,sys-7,sys-7-prod,Production,Production
4,sys-7,sys-7-test,Test,Test
4,sys-7,sys-7-uat,UAT,UAT
4,sys-8,sys-8-prod,Production,Production
4,sys-8,sys-8-test,Test,Test
4,sys-9,sys-9-development,Development,Development
4,sys-9,sys-9-prod,Production,Production
4,sys-9,sys-9-uat,UAT,UAT
5,sys-1,sys-1-development,Development,Development
5,sys-1,sys-1-prod,Production,Production
5,sys-1,sys-1-test,Test,Test
5,sys-1,sys-1-uat,UAT,UAT
5,sys-10,sys-10-development,Development,Development
5,sys-10,sys-10-prod,Production,Production
5,sys-10,sys-10-test,Test,Test
5,sys-10,sys-10-uat,UAT,UAT
5,sys-11,sys-11-development,Development,Development
5,sys-11,sys-11-prod,Production,Production
5,sys-11,sys-11-uat,UAT,UAT
5,sys-12,sys-12-development,Development,Development
5,sys-12,sys-12-prod,Production,Production
5,sys-13,sys-13-prod,Production,Production
5,sys-13,sys-13-test,Test,Test
5,sys-13,sys-13-uat,UAT,UAT
5,sys-14,sys-14-development,Development,Development
5,sys-14,sys-14-prod,Production,Production
5,sys-14,sys-14-test,Test,Test
5,sys-14,sys-14-uat,UAT,UAT
5,sys-15,sys-15-development,Development,Development
5,sys-15,sys-15-prod,Production,Production
5,sys-15,sys-15-test,Test,Test
5,sys-15,sys-15-uat,UAT,UAT
5,sys-2,sys-2-prod,Production,Production
5,sys-2,sys-2-test,Test,Test
5,sys-2,sys-2-uat,UAT,UAT
5,sys-3,sys-3-development,Development,Development
5,sys-3,sys-3-prod,Production,Production
5,sys-3,sys-3-test,Test,Test
5,sys-4,sys-4-prod,Production,Production
5,sys-4,sys-4-test,Test,Test
5,sys-4,sys-4-uat,UAT,UAT
5,sys-5,sys-5-development,Development,Development
5,sys-5,sys-5-prod,Production,Production
5,sys-5,sys-5-test,Test,Test
5,sys-5,sys-5-uat,UAT,UAT
5,sys-6,sys-6-development,Development,Development
5,sys-6,sys-6-prod,Production,Production
5,sys-6,sys-6-test,Test,Test
5,sys-6,sys-6-uat,UAT,UAT
5,sys-7,sys-7-development,Development,Development
5,sys-7,sys-7-prod,Production,Production
5,sys-7,sys-7-test,Test,Test
5,sys-7,sys-7-uat,UAT,UAT
5,sys-8,sys-8-prod,Production,Production
5,sys-8,sys-8-test,Test,Test
5,sys-9,sys-9-development,Development,Development
5,sys-9,sys-9-prod,Production,Production
5,sys-9,sys-9-uat,UAT,UAT
6,sys-1,sys-1-development,Development,Development
6,sys-1,sys-1-prod,Production,Production
6,sys-1,sys-1-test,Test,Test
6,sys-1,sys-1-uat,UAT,UAT
6,sys-10,sys-10-development,Development,Development
6,sys-10,sys-10-prod,Production,Production
6,sys-10,sys-10-test,Test,Test
6,sys-10,sys-10-uat,UAT,UAT
6,sys-11,sys-11-development,Development,Development
6,sys-11,sys-11-prod,Production,Production
6,sys-11,sys-11-uat,UAT,UAT
6,sys-12,sys-12-development,Development,Development
6,sys-12,sys-12-prod,Production,Production
6,sys-13,sys-13-prod,Production,Production
6,sys-13,sys-13-test,Test,Test
6,sys-13,sys-13-uat,UAT,UAT
6,sys-14,sys-14-development,Development,Development
6,sys-14,sys-14-prod,Production,Production
6,sys-14,sys-14-test,Test,Test
6,sys-14,sys-14-uat,UAT,UAT
6,sys-15,sys-15-development,Development,Development
6,sys-15,sys-15-prod,Production,Production
6,sys-15,sys-15-test,Test,Test
6,sys-15,sys-15-uat,UAT,UAT
6,sys-2,sys-2-prod,Production,Production
6,sys-2,sys-2-test,Test,Test
6,sys-2,sys-2-uat,UAT,UAT
6,sys-3,sys-3-development,Development,Development
6,sys-3,sys-3-prod,Production,Production
6,sys-3,sys-3-test,Test,Test
6,sys-4,sys-4-prod,Production,Production
6,sys-4,sys-4-test,Test,Test
6,sys-4,sys-4-uat,UAT,UAT
6,sys-5,sys-5-development,Development,Development
6,sys-5,sys-5-prod,Production,Production
6,sys-5,sys-5-test,Test,Test
6,sys-5,sys-5-uat,UAT,UAT
6,sys-6,sys-6-development,Development,Development
6,sys-6,sys-6-prod,Production,Production
6,sys-6,sys-6-test,Test,Test
6,sys-6,sys-6-uat,UAT,UAT
6,sys-7,sys-7-development,Development,Development
6,sys-7,sys-7-prod,Production,Production
6,sys-7,sys-7-test,Test,Test
6,sys-7,sys-7-uat,UAT,UAT
6,sys-8,sys-8-prod,Production,Production
6,sys-8,sys-8-test,Test,Test
6,sys-9,sys-9-development,Development,Development
6,sys-9,sys-9-prod,Production,Production
6,sys-9,sys-9-uat,UAT,UAT
7,sys-1,sys-1-development,Development,Development
7,sys-1,sys-1-prod,Production,Production
7,sys-1,sys-1-test,Test,Test
7,sys-1,sys-1-uat,UAT,UAT
7,sys-10,sys-10-development,Development,Development
7,sys-10,sys-10-prod,Production,Production
7,sys-10,sys-10-test,Test,Test
7,sys-10,sys-10-uat,UAT,UAT
7,sys-11,sys-11-development,Development,Development
7,sys-11,sys-11-prod,Production,Production
7,sys-11,sys-11-uat,UAT,UAT
7,sys-12,sys-12-development,Development,Development
7,sys-12,sys-12-prod,Production,Production
7,sys-13,sys-13-prod,Production,Production
7,sys-13,sys-13-test,Test,Test
7,sys-13,sys-13-uat,UAT,UAT
7,sys-14,sys-14-development,Development,Development
7,sys-14,sys-14-prod,Production,Production
7,sys-14,sys-14-test,Test,Test
7,sys-14,sys-14-uat,UAT,UAT
7,sys-15,sys-15-development,Development,Development
7,sys-15,sys-15-prod,Production,Production
7,sys-15,sys-15-test,Test,Test
7,sys-15,sys-15-uat,UAT,UAT
7,sys-2,sys-2-prod,Production,Production
7,sys-2,sys-2-test,Test,Test
7,sys-2,sys-2-uat,UAT,UAT
7,sys-3,sys-3-development,Development,Development
7,sys-3,sys-3-prod,Production,Production
7,sys-3,sys-3-test,Test,Test
7,sys-4,sys-4-prod,Production,Production
7,sys-4,sys-4-test,Test,Test
7,sys-4,sys-4-uat,UAT,UAT
7,sys-5,sys-5-development,Development,Development
7,sys-5,sys-5-prod,Production,Production
7,sys-5,sys-5-test,Test,Test
7,sys-5,sys-5-uat,UAT,UAT
7,sys-6,sys-6-development,Development,Development
7,sys-6,sys-6-prod,Production,Production
7,sys-6,sys-6-test,Test,Test
7,sys-6,sys-6-uat,UAT,UAT
7,sys-7,sys-7-development,Development,Development
7,sys-7,sys-7-prod,Production,Production
7,sys-7,sys-7-test,Test,Test
7,sys-7,sys-7-uat,UAT,UAT
7,sys-8,sys-8-prod,Production,Production
7,sys-8,sys-8-test,Test,Test
7,sys-9,sys-9-development,Development,Development
7,sys-9,sys-9-prod,Production,Production
7,sys-9,sys-9-uat,UAT,UAT
8,sys-1,sys-1-development,Development,Development
8,sys-1,sys-1-prod,Production,Production
8,sys-1,sys-1-test,Test,Test
8,sys-1,sys-1-uat,UAT,UAT
8,sys-10,sys-10-development,Development,Development
8,sys-10,sys-10-prod,Production,Production
8,sys-10,sys-10-test,Test,Test
8,sys-10,sys-10-uat,UAT,UAT
8,sys-11,sys-11-development,Development,Development
8,sys-11,sys-11-prod,Production,Production
8,sys-11,sys-11-uat,UAT,UAT
8,sys-12,sys-12-development,Development,Development
8,sys-12,sys-12-prod,Production,Production
8,sys-13,sys-13-prod,Production,Production
8,sys-13,sys-13-test,Test,Test
8,sys-13,sys-13-uat,UAT,UAT
8,sys-14,sys-14-development,Development,Development
8,sys-14,sys-14-prod,Production,Production
8,sys-14,sys-14-test,Test,Test
8,sys-14,sys-14-uat,UAT,UAT
8,sys-15,sys-15-development,Development,Development
8,sys-15,sys-15-prod,Production,Production
8,sys-15,sys-15-test,Test,Test
8,sys-15,sys-15-uat,UAT,UAT
8,sys-2,sys-2-prod,Production,Production
8,sys-2,sys-2-test,Test,Test
8,sys-2,sys-2-uat,UAT,UAT
8,sys-3,sys-3-development,Development,Development
8,sys-3,sys-3-prod,Production,Production
8,sys-3,sys-3-test,Test,Test
8,sys-4,sys-4-prod,Production,Production
8,sys-4,sys-4-test,Test,Test
8,sys-4,sys-4-uat,UAT,UAT
8,sys-5,sys-5-development,Development,Development
8,sys-5,sys-5-prod,Production,Production
8,sys-5,sys-5-test,Test,Test
8,sys-5,sys-5-uat,UAT,UAT
8,sys-6,sys-6-development,Development,Development
8,sys-6,sys-6-prod,Production,Production
8,sys-6,sys-6-test,Test,Test
8,sys-6,sys-6-uat,UAT,UAT
8,sys-7,sys-7-development,Development,Development
8,sys-7,sys-7-prod,Production,Production
8,sys-7,sys-7-test,Test,Test
8,sys-7,sys-7-uat,UAT,UAT
8,sys-8,sys-8-prod,Production,Production
8,sys-8,sys-8-test,Test,Test
8,sys-9,sys-9-development,Development,Development
8,sys-9,sys-9-prod,Production,Production
8,sys-9,sys-9-uat,UAT,UAT
