2,sys-3,svc-command-portal,Command Portal,Non-Critical
2,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
2,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
2,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
2,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
2,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
2,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
2,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
2,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
2,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
2,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
2,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
2,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
2,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
2,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
3,sys-1,svc-identity-and-access-service,Identity and Access Service,Non-Critical
3,sys-1,svc-mission-planning-platform,Mission Planning Platform,Critical
3,sys-10,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
3,sys-11,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
3,sys-11,svc-operational-ticketing,Operational Ticketing,Non-Critical
3,sys-11,svc-secure-email-gateway,Secure Email Gateway,Critical
3,sys-12,svc-command-portal,Command Portal,Critical
3,sys-12,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
3,sys-13,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
3,sys-14,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
3,sys-14,svc-identity-and-access-service,Identity and Access Service,Critical
3,sys-15,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
3,sys-15,svc-operational-ticketing,Operational Ticketing,Non-Critical
3,sys-2,svc-data-lake-service,Data Lake Service,Non-Critical
3,sys-2,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
3,sys-2,svc-identity-and-access-service,Identity and Access Service,Non-Critical
3,sys-3,svc-command-portal,Command Portal,Non-Critical
3,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
3,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
3,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
3,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
3,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
3,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
3,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
3,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
3,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
3,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
3,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
3,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
3,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
3,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
4,sys-1,svc-identity-and-access-service,Identity and Access Service,Non-Critical
4,sys-1,svc-mission-planning-platform,Mission Planning Platform,Critical
4,sys-10,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
4,sys-11,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
4,sys-11,svc-operational-ticketing,Operational Ticketing,Non-Critical
4,sys-11,svc-secure-email-gateway,Secure Email Gateway,Critical
4,sys-12,svc-command-portal,Command Portal,Critical
4,sys-12,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
4,sys-13,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
4,sys-14,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
4,sys-14,svc-identity-and-access-service,Identity and Access Service,Critical
4,sys-15,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
4,sys-15,svc-operational-ticketing,Operational Ticketing,Non-Critical
4,sys-2,svc-data-lake-service,Data Lake Service,Non-Critical
4,sys-2,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
4,sys-2,svc-identity-and-access-service,Identity and Access Service,Non-Critical
4,sys-3,svc-command-portal,Command Portal,Non-Critical
4,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
4,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
4,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
4,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
4,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
4,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
4,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
4,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
4,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
4,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
4,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
4,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
4,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
4,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
5,sys-1,svc-identity-and-access-service,Identity and Access Service,Non-Critical
5,sys-1,svc-mission-planning-platform,Mission Planning Platform,Critical
5,sys-10,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
5,sys-11,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
5,sys-11,svc-operational-ticketing,Operational Ticketing,Non-Critical
5,sys-11,svc-secure-email-gateway,Secure Email Gateway,Critical
5,sys-12,svc-command-portal,Command Portal,Critical
5,sys-12,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
5,sys-13,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
5,sys-14,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
5,sys-14,svc-identity-and-access-service,Identity and Access Service,Critical
5,sys-15,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
5,sys-15,svc-operational-ticketing,Operational Ticketing,Non-Critical
5,sys-2,svc-data-lake-service,Data Lake Service,Non-Critical
5,sys-2,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
5,sys-2,svc-identity-and-access-service,Identity and Access Service,Non-Critical
5,sys-3,svc-command-portal,Command Portal,Non-Critical
5,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
5,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
5,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
5,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
5,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
5,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
5,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
5,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
5,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
5,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
5,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
5,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
5,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
5,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
6,sys-1,svc-identity-and-access-service,Identity and Access Service,Non-Critical
6,sys-1,svc-mission-planning-platform,Mission Planning Platform,Critical
6,sys-10,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
6,sys-11,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
6,sys-11,svc-operational-ticketing,Operational Ticketing,Non-Critical
6,sys-11,svc-secure-email-gateway,Secure Email Gateway,Critical
6,sys-12,svc-command-portal,Command Portal,Critical
6,sys-12,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
6,sys-13,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
6,sys-14,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
6,sys-14,svc-identity-and-access-service,Identity and Access Service,Critical
6,sys-15,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
6,sys-15,svc-operational-ticketing,Operational Ticketing,Non-Critical
6,sys-2,svc-data-lake-service,Data Lake Service,Non-Critical
6,sys-2,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
6,sys-2,svc-identity-and-access-service,Identity and Access Service,Non-Critical
6,sys-3,svc-command-portal,Command Portal,Non-Critical
6,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
6,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
6,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
6,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
6,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
6,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
6,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
6,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
6,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
6,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
6,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
6,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
6,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
6,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
7,sys-1,svc-identity-and-access-service,Identity and Access Service,Non-Critical
7,sys-1,svc-mission-planning-platform,Mission Planning Platform,Critical
7,sys-10,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
7,sys-11,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
7,sys-11,svc-operational-ticketing,Operational Ticketing,Non-Critical
7,sys-11,svc-secure-email-gateway,Secure Email Gateway,Critical
7,sys-12,svc-command-portal,Command Portal,Critical
7,sys-12,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
7,sys-13,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
7,sys-14,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
7,sys-14,svc-identity-and-access-service,Identity and Access Service,Critical
7,sys-15,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
7,sys-15,svc-operational-ticketing,Operational Ticketing,Non-Critical
7,sys-2,svc-data-lake-service,Data Lake Service,Non-Critical
7,sys-2,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
7,sys-2,svc-identity-and-access-service,Identity and Access Service,Non-Critical
7,sys-3,svc-command-portal,Command Portal,Non-Critical
7,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
7,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
7,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
7,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
7,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
7,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
7,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
7,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
7,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
7,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
7,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
7,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
7,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
7,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
8,sys-1,svc-identity-and-access-service,Identity and Access Service,Non-Critical
8,sys-1,svc-mission-planning-platform,Mission Planning Platform,Critical
8,sys-10,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
8,sys-11,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
8,sys-11,svc-operational-ticketing,Operational Ticketing,Non-Critical
8,sys-11,svc-secure-email-gateway,Secure Email Gateway,Critical
8,sys-12,svc-command-portal,Command Portal,Critical
8,sys-12,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
8,sys-13,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
8,sys-14,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
8,sys-14,svc-identity-and-access-service,Identity and Access Service,Critical
8,sys-15,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
8,sys-15,svc-operational-ticketing,Operational Ticketing,Non-Critical
8,sys-2,svc-data-lake-service,Data Lake Service,Non-Critical
8,sys-2,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
8,sys-2,svc-identity-and-access-service,Identity and Access Service,Non-Critical
8,sys-3,svc-command-portal,Command Portal,Non-Critical
8,sys-3,svc-endpoint-protection-console,Endpoint Protection Console,Critical
8,sys-3,svc-identity-and-access-service,Identity and Access Service,Critical
8,sys-4,svc-endpoint-protection-console,Endpoint Protection Console,Non-Critical
8,sys-4,svc-vulnerability-management-service,Vulnerability Management Service,Critical
8,sys-5,svc-geo-intelligence-service,Geo Intelligence Service,Non-Critical
8,sys-6,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
8,sys-6,svc-secure-email-gateway,Secure Email Gateway,Non-Critical
8,sys-6,svc-vulnerability-management-service,Vulnerability Management Service,Non-Critical
8,sys-7,svc-mission-planning-platform,Mission Planning Platform,Critical
8,sys-7,svc-operational-ticketing,Operational Ticketing,Non-Critical
8,sys-7,svc-secure-email-gateway,Secure Email Gateway,Critical
8,sys-8,svc-data-lake-service,Data Lake Service,Non-Critical
8,sys-8,svc-mission-planning-platform,Mission Planning Platform,Non-Critical
8,sys-9,svc-vulnerability-management-service,Vulnerability Management Service,Critical
