1,dsk-00020,Desktop 20,dsk-00020.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00021,Desktop 21,dsk-00021.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00022,Desktop 22,dsk-00022.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00023,Desktop 23,dsk-00023.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00024,Desktop 24,dsk-00024.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,OutOfWarranty
1,dsk-00025,Desktop 25,dsk-00025.dct.local,workstation,net-1,Unclassified,sys-1,Production,Unknown,InWarranty
1,dsk-00026,Desktop 26,dsk-00026.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00027,Desktop 27,dsk-00027.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00028,Desktop 28,dsk-00028.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00029,Desktop 29,dsk-00029.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00030,Desktop 30,dsk-00030.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00031,Desktop 31,dsk-00031.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00032,Desktop 32,dsk-00032.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00033,Desktop 33,dsk-00033.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00034,Desktop 34,dsk-00034.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,OutOfWarranty
1,dsk-00035,Desktop 35,dsk-00035.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00036,Desktop 36,dsk-00036.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,OutOfWarranty
1,dsk-00037,Desktop 37,dsk-00037.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00038,Desktop 38,dsk-00038.dct.local,workstation,net-1,Unclassified,sys-1,UAT,EOL,InWarranty
1,dsk-00039,Desktop 39,dsk-00039.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00040,Desktop 40,dsk-00040.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,InWarranty
1,dsk-00041,Desktop 41,dsk-00041.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00042,Desktop 42,dsk-00042.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00043,Desktop 43,dsk-00043.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00044,Desktop 44,dsk-00044.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00045,Desktop 45,dsk-00045.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,OutOfWarranty
1,dsk-00046,Desktop 46,dsk-00046.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00047,Desktop 47,dsk-00047.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00048,Desktop 48,dsk-00048.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00049,Desktop 49,dsk-00049.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00050,Desktop 50,dsk-00050.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00051,Desktop 51,dsk-00051.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00052,Desktop 52,dsk-00052.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,Unknown
1,dsk-00053,Desktop 53,dsk-00053.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00054,Desktop 54,dsk-00054.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00055,Desktop 55,dsk-00055.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00056,Desktop 56,dsk-00056.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00057,Desktop 57,dsk-00057.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00058,Desktop 58,dsk-00058.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00059,Desktop 59,dsk-00059.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00060,Desktop 60,dsk-00060.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00061,Desktop 61,dsk-00061.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00062,Desktop 62,dsk-00062.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00063,Desktop 63,dsk-00063.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00064,Desktop 64,dsk-00064.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00065,Desktop 65,dsk-00065.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00066,Desktop 66,dsk-00066.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00067,Desktop 67,dsk-00067.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00068,Desktop 68,dsk-00068.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00069,Desktop 69,dsk-00069.dct.local,workstation,net-1,Unclassified,sys-1,Development,EOL,InWarranty
1,dsk-00070,Desktop 70,dsk-00070.dct.local,workstation,net-1,Unclassified,sys-1,UAT,EOL,InWarranty
1,dsk-00071,Desktop 71,dsk-00071.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00072,Desktop 72,dsk-00072.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00073,Desktop 73,dsk-00073.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00074,Desktop 74,dsk-00074.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,InWarranty
1,dsk-00075,Desktop 75,dsk-00075.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00076,Desktop 76,dsk-00076.dct.local,workstation,net-1,Unclassified,sys-1,Production,EOL,InWarranty
1,dsk-00077,Desktop 77,dsk-00077.dct.local,workstation,net-1,Unclassified,sys-1,Development,Unknown,InWarranty
1,dsk-00078,Desktop 78,dsk-00078.dct.local,workstation,net-1,Unclassified,sys-1,Test,EOL,InWarranty
1,dsk-00079,Desktop 79,dsk-00079.dct.local,workstation,net-1,Unclassified,sys-1,Test,EOL,InWarranty
1,dsk-00080,Desktop 80,dsk-00080.dct.local,workstation,net-1,Unclassified,sys-1,Test,EOL,InWarranty
1,dsk-00081,Desktop 81,dsk-00081.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00082,Desktop 82,dsk-00082.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00083,Desktop 83,dsk-00083.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,OutOfWarranty
1,dsk-00084,Desktop 84,dsk-00084.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00085,Desktop 85,dsk-00085.dct.local,workstation,net-1,Unclassified,sys-1,UAT,EOL,InWarranty
1,dsk-00086,Desktop 86,dsk-00086.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,OutOfWarranty
1,dsk-00087,Desktop 87,dsk-00087.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00088,Desktop 88,dsk-00088.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00089,Desktop 89,dsk-00089.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,OutOfWarranty
1,dsk-00090,Desktop 90,dsk-00090.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00091,Desktop 91,dsk-00091.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00092,Desktop 92,dsk-00092.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00093,Desktop 93,dsk-00093.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00094,Desktop 94,dsk-00094.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00095,Desktop 95,dsk-00095.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00096,Desktop 96,dsk-00096.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00097,Desktop 97,dsk-00097.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,OutOfWarranty
1,dsk-00098,Desktop 98,dsk-00098.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00099,Desktop 99,dsk-00099.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00100,Desktop 100,dsk-00100.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00101,Desktop 101,dsk-00101.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00102,Desktop 102,dsk-00102.dct.local,workstation,net-1,Unclassified,sys-1,UAT,EOL,InWarranty
1,dsk-00103,Desktop 103,dsk-00103.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,Unknown
1,dsk-00104,Desktop 104,dsk-00104.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00105,Desktop 105,dsk-00105.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00106,Desktop 106,dsk-00106.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00107,Desktop 107,dsk-00107.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00108,Desktop 108,dsk-00108.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,InWarranty
1,dsk-00109,Desktop 109,dsk-00109.dct.local,workstation,net-1,Unclassified,sys-1,UAT,Supported,OutOfWarranty
1,dsk-00110,Desktop 110,dsk-00110.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00111,Desktop 111,dsk-00111.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00112,Desktop 112,dsk-00112.dct.local,workstation,net-1,Unclassified,sys-1,Test,Supported,InWarranty
1,dsk-00113,Desktop 113,dsk-00113.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,InWarranty
1,dsk-00114,Desktop 114,dsk-00114.dct.local,workstation,net-1,Unclassified,sys-1,UAT,EOL,OutOfWarranty
1,dsk-00115,Desktop 115,dsk-00115.dct.local,workstation,net-1,Unclassified,sys-1,Development,Supported,InWarranty
1,dsk-00116,Desktop 116,dsk-00116.dct.local,workstation,net-1,Unclassified,sys-1,Production,Supported,OutOfWarranty
1,dsk-00117,Desktop 117,dsk-00117.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00118,Desktop 118,dsk-00118.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00119,Desktop 119,dsk-00119.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00120,Desktop 120,dsk-00120.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00121,Desktop 121,dsk-00121.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00122,Desktop 122,dsk-00122.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00123,Desktop 123,dsk-00123.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00124,Desktop 124,dsk-00124.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00125,Desktop 125,dsk-00125.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00126,Desktop 126,dsk-00126.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00127,Desktop 127,dsk-00127.dct.local,workstation,net-2,Protected,sys-2,Test,EOL,OutOfWarranty
1,dsk-00128,Desktop 128,dsk-00128.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00129,Desktop 129,dsk-00129.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00130,Desktop 130,dsk-00130.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00131,Desktop 131,dsk-00131.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00132,Desktop 132,dsk-00132.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00133,Desktop 133,dsk-00133.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00134,Desktop 134,dsk-00134.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00135,Desktop 135,dsk-00135.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00136,Desktop 136,dsk-00136.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00137,Desktop 137,dsk-00137.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00138,Desktop 138,dsk-00138.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00139,Desktop 139,dsk-00139.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00140,Desktop 140,dsk-00140.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00141,Desktop 141,dsk-00141.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00142,Desktop 142,dsk-00142.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00143,Desktop 143,dsk-00143.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00144,Desktop 144,dsk-00144.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00145,Desktop 145,dsk-00145.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00146,Desktop 146,dsk-00146.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,Unknown
1,dsk-00147,Desktop 147,dsk-00147.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,Unknown
1,dsk-00148,Desktop 148,dsk-00148.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00149,Desktop 149,dsk-00149.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00150,Desktop 150,dsk-00150.dct.local,workstation,net-2,Protected,sys-2,Production,Unknown,InWarranty
1,dsk-00151,Desktop 151,dsk-00151.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00152,Desktop 152,dsk-00152.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,OutOfWarranty
1,dsk-00153,Desktop 153,dsk-00153.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00154,Desktop 154,dsk-00154.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,OutOfWarranty
1,dsk-00155,Desktop 155,dsk-00155.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00156,Desktop 156,dsk-00156.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00157,Desktop 157,dsk-00157.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00158,Desktop 158,dsk-00158.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00159,Desktop 159,dsk-00159.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00160,Desktop 160,dsk-00160.dct.local,workstation,net-2,Protected,sys-2,UAT,Unknown,OutOfWarranty
1,dsk-00161,Desktop 161,dsk-00161.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00162,Desktop 162,dsk-00162.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00163,Desktop 163,dsk-00163.dct.local,workstation,net-2,Protected,sys-2,Test,EOL,InWarranty
1,dsk-00164,Desktop 164,dsk-00164.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00165,Desktop 165,dsk-00165.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00166,Desktop 166,dsk-00166.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00167,Desktop 167,dsk-00167.dct.local,workstation,net-2,Protected,sys-2,Test,Unknown,InWarranty
1,dsk-00168,Desktop 168,dsk-00168.dct.local,workstation,net-2,Protected,sys-2,Production,Unknown,OutOfWarranty
1,dsk-00169,Desktop 169,dsk-00169.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00170,Desktop 170,dsk-00170.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00171,Desktop 171,dsk-00171.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00172,Desktop 172,dsk-00172.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00173,Desktop 173,dsk-00173.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00174,Desktop 174,dsk-00174.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00175,Desktop 175,dsk-00175.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00176,Desktop 176,dsk-00176.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00177,Desktop 177,dsk-00177.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00178,Desktop 178,dsk-00178.dct.local,workstation,net-2,Protected,sys-2,UAT,EOL,InWarranty
1,dsk-00179,Desktop 179,dsk-00179.dct.local,workstation,net-2,Protected,sys-2,Production,Unknown,InWarranty
1,dsk-00180,Desktop 180,dsk-00180.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00181,Desktop 181,dsk-00181.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00182,Desktop 182,dsk-00182.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00183,Desktop 183,dsk-00183.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00184,Desktop 184,dsk-00184.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00185,Desktop 185,dsk-00185.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00186,Desktop 186,dsk-00186.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,Unknown
1,dsk-00187,Desktop 187,dsk-00187.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00188,Desktop 188,dsk-00188.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00189,Desktop 189,dsk-00189.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00190,Desktop 190,dsk-00190.dct.local,workstation,net-2,Protected,sys-2,Test,EOL,InWarranty
1,dsk-00191,Desktop 191,dsk-00191.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00192,Desktop 192,dsk-00192.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00193,Desktop 193,dsk-00193.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00194,Desktop 194,dsk-00194.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00195,Desktop 195,dsk-00195.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00196,Desktop 196,dsk-00196.dct.local,workstation,net-2,Protected,sys-2,UAT,EOL,InWarranty
1,dsk-00197,Desktop 197,dsk-00197.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00198,Desktop 198,dsk-00198.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00199,Desktop 199,dsk-00199.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00200,Desktop 200,dsk-00200.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00201,Desktop 201,dsk-00201.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00202,Desktop 202,dsk-00202.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00203,Desktop 203,dsk-00203.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00204,Desktop 204,dsk-00204.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00205,Desktop 205,dsk-00205.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00206,Desktop 206,dsk-00206.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00207,Desktop 207,dsk-00207.dct.local,workstation,net-2,Protected,sys-2,Test,EOL,InWarranty
1,dsk-00208,Desktop 208,dsk-00208.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00209,Desktop 209,dsk-00209.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00210,Desktop 210,dsk-00210.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00211,Desktop 211,dsk-00211.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,OutOfWarranty
1,dsk-00212,Desktop 212,dsk-00212.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00213,Desktop 213,dsk-00213.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,Unknown
1,dsk-00214,Desktop 214,dsk-00214.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00215,Desktop 215,dsk-00215.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00216,Desktop 216,dsk-00216.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00217,Desktop 217,dsk-00217.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00218,Desktop 218,dsk-00218.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00219,Desktop 219,dsk-00219.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,OutOfWarranty
1,dsk-00220,Desktop 220,dsk-00220.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00221,Desktop 221,dsk-00221.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00222,Desktop 222,dsk-00222.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00223,Desktop 223,dsk-00223.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00224,Desktop 224,dsk-00224.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00225,Desktop 225,dsk-00225.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,OutOfWarranty
1,dsk-00226,Desktop 226,dsk-00226.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
1,dsk-00227,Desktop 227,dsk-00227.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00228,Desktop 228,dsk-00228.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00229,Desktop 229,dsk-00229.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00230,Desktop 230,dsk-00230.dct.local,workstation,net-2,Protected,sys-2,UAT,Supported,InWarranty
1,dsk-00231,Desktop 231,dsk-00231.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,InWarranty
1,dsk-00232,Desktop 232,dsk-00232.dct.local,workstation,net-2,Protected,sys-2,Production,EOL,InWarranty
1,dsk-00233,Desktop 233,dsk-00233.dct.local,workstation,net-2,Protected,sys-2,Test,Supported,OutOfWarranty
1,dsk-00234,Desktop 234,dsk-00234.dct.local,workstation,net-2,Protected,sys-2,Production,Supported,InWarranty
